OTUID	JF1	JF10	JF101	JF102	JF103	JF104	JF105	JF106	JF107	JF108	JF109	JF11	JF110	JF111	JF112	JF113	JF114	JF115	JF116	JF117	JF118	JF119	JF12	JF120	JF121	JF122	JF123	JF124	JF125	JF126	JF127	JF128	JF129	JF13	JF130	JF131	JF132	JF14	JF15	JF16	JF17	JF18	JF19	JF2	JF20	JF21	JF22	JF23	JF24	JF25	JF26	JF27	JF28	JF29	JF3	JF30	JF301	JF302	JF303	JF304	JF305	JF306	JF307	JF308	JF309	JF31	JF310	JF311	JF312	JF313	JF314	JF315	JF316	JF317	JF318	JF319	JF32	JF320	JF321	JF322	JF4	JF401	JF402	JF403	JF404	JF405	JF406	JF407	JF408	JF409	JF410	JF411	JF412	JF413	JF414	JF415	JF416	JF417	JF418	JF5	JF7	JF8	JF9
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 6	58.0	27.0	1059.0	227.0	11.0	34.0	142.0	26.0	9.0	44.0	15.0	260.0	8.0	397.0	0.0	464.0	45.0	0.0	89.0	0.0	0.0	66.0	83.0	171.0	0.0	5.0	71.0	0.0	22.0	26.0	10.0	82.0	315.0	271.0	478.0	455.0	76.0	1182.0	934.0	1335.0	258.0	567.0	62.0	574.0	7.0	162.0	369.0	43.0	162.0	0.0	17.0	703.0	593.0	7.0	201.0	163.0	697.0	0.0	47.0	0.0	222.0	30.0	1089.0	0.0	40.0	201.0	20.0	193.0	0.0	1389.0	52.0	918.0	27.0	426.0	0.0	41.0	289.0	0.0	740.0	13.0	100.0	233.0	585.0	296.0	2405.0	485.0	72.0	1535.0	245.0	182.0	60.0	1064.0	247.0	151.0	553.0	9.0	783.0	53.0	468.0	874.0	171.0	2566.0	156.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 9	32.0	0.0	84.0	69.0	0.0	0.0	94.0	18.0	0.0	0.0	25.0	0.0	0.0	0.0	135.0	0.0	0.0	28.0	38.0	0.0	0.0	0.0	59.0	119.0	0.0	59.0	31.0	113.0	23.0	150.0	81.0	44.0	0.0	15.0	104.0	77.0	66.0	33.0	25.0	60.0	56.0	21.0	0.0	17.0	50.0	13.0	0.0	0.0	13.0	119.0	0.0	39.0	0.0	29.0	27.0	45.0	47.0	27.0	0.0	0.0	141.0	0.0	40.0	22.0	0.0	25.0	0.0	66.0	14.0	51.0	119.0	191.0	25.0	20.0	0.0	87.0	0.0	14.0	24.0	34.0	38.0	53.0	65.0	53.0	144.0	32.0	23.0	22.0	0.0	97.0	0.0	139.0	0.0	115.0	56.0	24.0	44.0	255.0	0.0	0.0	31.0	93.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae NK4A214 group	119.0	0.0	12.0	42.0	73.0	377.0	17.0	232.0	16.0	15.0	92.0	236.0	44.0	121.0	205.0	40.0	45.0	209.0	158.0	0.0	38.0	104.0	494.0	63.0	7.0	0.0	15.0	124.0	11.0	172.0	115.0	10.0	42.0	0.0	157.0	38.0	127.0	25.0	63.0	73.0	276.0	1038.0	70.0	356.0	218.0	162.0	157.0	413.0	37.0	292.0	205.0	26.0	9.0	87.0	154.0	190.0	90.0	171.0	9.0	36.0	68.0	47.0	287.0	59.0	37.0	99.0	358.0	12.0	44.0	130.0	120.0	47.0	64.0	128.0	33.0	186.0	144.0	86.0	528.0	39.0	366.0	167.0	621.0	94.0	629.0	96.0	12.0	349.0	42.0	122.0	57.0	32.0	135.0	115.0	59.0	60.0	276.0	70.0	190.0	140.0	205.0	580.0	28.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-005	17.0	0.0	21.0	18.0	10.0	982.0	692.0	738.0	258.0	1579.0	17.0	664.0	82.0	24.0	39.0	45.0	456.0	835.0	958.0	8.0	29.0	4.0	298.0	38.0	50.0	24.0	64.0	72.0	380.0	622.0	50.0	236.0	71.0	5.0	715.0	1251.0	294.0	12.0	120.0	179.0	65.0	40.0	129.0	54.0	71.0	10.0	52.0	8.0	0.0	21.0	34.0	34.0	34.0	28.0	12.0	20.0	252.0	111.0	36.0	25.0	146.0	0.0	26.0	73.0	400.0	90.0	374.0	55.0	32.0	46.0	331.0	187.0	19.0	56.0	40.0	59.0	28.0	25.0	762.0	0.0	37.0	24.0	40.0	62.0	66.0	35.0	13.0	47.0	18.0	42.0	0.0	94.0	6.0	28.0	46.0	77.0	0.0	15.0	0.0	79.0	23.0	90.0	13.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-008	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	41.0	0.0	61.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	6.0	15.0	0.0	0.0	12.0	28.0	0.0	10.0	25.0	0.0	18.0	0.0	0.0	16.0	0.0	17.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	10.0	8.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	10.0	0.0	0.0	20.0	7.0	0.0	0.0	0.0	9.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-010	0.0	21.0	20.0	10.0	9.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	10.0	0.0	12.0	10.0	0.0	0.0	18.0	8.0	0.0	9.0	14.0	12.0	6.0	0.0	38.0	0.0	0.0	0.0	53.0	9.0	0.0	25.0	13.0	0.0	27.0	16.0	48.0	0.0	0.0	24.0	37.0	0.0	23.0	7.0	16.0	0.0	26.0	0.0	13.0	27.0	16.0	10.0	3.0	30.0	0.0	12.0	6.0	12.0	0.0	0.0	9.0	5.0	14.0	0.0	25.0	18.0	0.0	0.0	29.0	9.0	39.0	0.0	0.0	18.0	14.0	11.0	0.0	0.0	0.0	67.0	19.0	76.0	21.0	7.0	14.0	37.0	25.0	11.0	35.0	185.0	24.0	7.0	11.0	75.0	69.0	29.0	25.0	15.0	68.0	18.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-013	185.0	153.0	99.0	453.0	159.0	1012.0	1110.0	834.0	289.0	298.0	201.0	164.0	2348.0	1283.0	895.0	932.0	2155.0	462.0	345.0	673.0	3126.0	147.0	512.0	1669.0	818.0	265.0	260.0	78.0	25.0	952.0	72.0	646.0	301.0	155.0	701.0	73.0	268.0	28.0	47.0	192.0	96.0	361.0	0.0	122.0	49.0	38.0	65.0	50.0	72.0	35.0	38.0	89.0	20.0	79.0	147.0	210.0	564.0	92.0	1095.0	15.0	125.0	202.0	595.0	34.0	213.0	28.0	84.0	344.0	6.0	186.0	190.0	63.0	19.0	133.0	17.0	621.0	253.0	13.0	139.0	0.0	44.0	77.0	110.0	489.0	85.0	420.0	94.0	22.0	147.0	11.0	9.0	183.0	817.0	378.0	10.0	24.0	119.0	100.0	28.0	101.0	73.0	236.0	185.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014	1574.0	5749.0	839.0	2887.0	1629.0	1494.0	1667.0	1827.0	314.0	2392.0	2210.0	10093.0	2549.0	2878.0	4935.0	2517.0	1205.0	5718.0	2541.0	1526.0	3318.0	1390.0	4486.0	878.0	576.0	238.0	2852.0	2376.0	149.0	1717.0	855.0	2314.0	3603.0	3534.0	2978.0	1871.0	1296.0	4776.0	7102.0	3587.0	3003.0	2940.0	1119.0	656.0	3461.0	928.0	956.0	4426.0	1352.0	4589.0	2475.0	2359.0	7018.0	2034.0	2593.0	2151.0	3138.0	224.0	2926.0	468.0	409.0	669.0	2205.0	950.0	4416.0	5164.0	4060.0	1565.0	296.0	6422.0	1687.0	2243.0	93.0	2560.0	717.0	3620.0	8217.0	935.0	2075.0	506.0	1486.0	1275.0	1161.0	1443.0	2767.0	1644.0	1371.0	5945.0	6337.0	3850.0	1315.0	1820.0	5203.0	2846.0	3614.0	1367.0	3723.0	524.0	3580.0	3172.0	847.0	2671.0	1750.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcus 1	1121.0	3629.0	1807.0	1085.0	1966.0	5076.0	2364.0	964.0	402.0	2532.0	239.0	2817.0	5387.0	3330.0	37.0	3148.0	559.0	5824.0	1599.0	8849.0	970.0	3502.0	3114.0	496.0	7490.0	1001.0	2343.0	763.0	625.0	1665.0	2873.0	899.0	3095.0	1184.0	1272.0	807.0	2786.0	2794.0	2004.0	2480.0	1258.0	3515.0	3406.0	767.0	2734.0	3311.0	7329.0	2717.0	355.0	4453.0	814.0	1989.0	2495.0	540.0	3224.0	1943.0	1886.0	300.0	454.0	868.0	1795.0	1479.0	1035.0	1218.0	4317.0	978.0	612.0	244.0	871.0	2945.0	804.0	233.0	90.0	3923.0	0.0	641.0	424.0	597.0	5511.0	168.0	5799.0	1459.0	3817.0	3364.0	972.0	1913.0	3088.0	5180.0	2881.0	8786.0	2219.0	758.0	680.0	2034.0	512.0	3996.0	463.0	304.0	1790.0	440.0	910.0	3042.0	4482.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcus 2	627.0	715.0	1446.0	648.0	0.0	59.0	899.0	298.0	0.0	18.0	0.0	72.0	412.0	324.0	399.0	151.0	0.0	576.0	147.0	0.0	247.0	22.0	553.0	84.0	0.0	0.0	0.0	118.0	19.0	222.0	0.0	1190.0	27.0	0.0	21.0	107.0	0.0	700.0	389.0	777.0	300.0	633.0	340.0	154.0	768.0	648.0	715.0	428.0	162.0	453.0	22.0	189.0	428.0	243.0	546.0	609.0	2612.0	4.0	39.0	0.0	828.0	22.0	1172.0	198.0	1740.0	509.0	765.0	1892.0	0.0	70.0	325.0	1326.0	0.0	230.0	0.0	2398.0	177.0	380.0	143.0	0.0	138.0	154.0	0.0	1297.0	723.0	264.0	1342.0	406.0	0.0	924.0	0.0	0.0	0.0	0.0	289.0	793.0	68.0	99.0	51.0	779.0	9.0	350.0	394.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Subdoligranulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	21.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__UBA1819	0.0	0.0	0.0	17.0	0.0	0.0	5.0	8.0	12.0	6.0	0.0	26.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	15.0	35.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	14.0	0.0	16.0	7.0	9.0	36.0	11.0	0.0	0.0	0.0	5.0	10.0	8.0	0.0	0.0	17.0	0.0	11.0	17.0	17.0	0.0	14.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	41.0	10.0	30.0	0.0	4.0	31.0	0.0	10.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	18.0	7.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__[Eubacterium] coprostanoligenes group	871.0	1791.0	133.0	482.0	1309.0	388.0	209.0	256.0	471.0	586.0	461.0	812.0	921.0	221.0	192.0	1255.0	35.0	186.0	781.0	395.0	331.0	371.0	2689.0	123.0	848.0	203.0	71.0	2893.0	164.0	1301.0	437.0	78.0	153.0	151.0	77.0	445.0	780.0	552.0	1316.0	305.0	421.0	2070.0	514.0	483.0	1173.0	571.0	792.0	106.0	1238.0	1574.0	1080.0	273.0	1976.0	569.0	988.0	666.0	1032.0	649.0	121.0	947.0	277.0	426.0	510.0	915.0	1307.0	906.0	2084.0	179.0	325.0	250.0	987.0	307.0	120.0	280.0	677.0	1208.0	2601.0	348.0	998.0	264.0	2157.0	678.0	449.0	975.0	1536.0	2152.0	225.0	228.0	2847.0	323.0	1481.0	176.0	172.0	1334.0	3361.0	937.0	378.0	1522.0	230.0	264.0	207.0	2012.0	381.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__uncultured	105.0	0.0	202.0	165.0	77.0	21.0	65.0	26.0	210.0	23.0	280.0	70.0	48.0	0.0	70.0	116.0	0.0	11.0	0.0	33.0	0.0	29.0	112.0	210.0	19.0	57.0	0.0	97.0	21.0	48.0	155.0	22.0	123.0	37.0	58.0	80.0	90.0	28.0	33.0	176.0	21.0	70.0	68.0	50.0	45.0	52.0	97.0	31.0	0.0	152.0	29.0	98.0	65.0	81.0	32.0	43.0	325.0	131.0	43.0	29.0	232.0	34.0	23.0	87.0	13.0	70.0	24.0	292.0	22.0	168.0	28.0	508.0	102.0	102.0	47.0	96.0	0.0	107.0	0.0	122.0	33.0	0.0	106.0	74.0	68.0	31.0	29.0	96.0	0.0	61.0	0.0	127.0	31.0	123.0	14.0	179.0	47.0	328.0	29.0	27.0	23.0	105.0	37.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;__	763.0	470.0	1509.0	815.0	653.0	3776.0	2173.0	3495.0	897.0	7989.0	3400.0	2463.0	1726.0	948.0	5323.0	5634.0	5873.0	2705.0	4434.0	6117.0	1810.0	3301.0	4926.0	6642.0	699.0	456.0	2518.0	2599.0	1744.0	5620.0	2200.0	1495.0	3313.0	427.0	7551.0	3073.0	2312.0	746.0	1621.0	8139.0	3131.0	2068.0	1169.0	5269.0	2316.0	733.0	1397.0	3015.0	1491.0	2949.0	1322.0	1867.0	616.0	3584.0	2338.0	1803.0	3119.0	897.0	702.0	227.0	1182.0	439.0	2041.0	737.0	3400.0	1359.0	1934.0	2162.0	62.0	3730.0	2893.0	1662.0	462.0	2047.0	302.0	3099.0	1550.0	1024.0	2662.0	287.0	4215.0	2180.0	4518.0	1127.0	4315.0	2661.0	1095.0	4975.0	1580.0	1763.0	324.0	1700.0	1753.0	5719.0	601.0	1892.0	1420.0	3819.0	841.0	3440.0	1441.0	4756.0	892.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;__;__	487.0	77.0	243.0	1163.0	965.0	1965.0	1112.0	1128.0	175.0	992.0	112.0	503.0	303.0	95.0	450.0	108.0	375.0	582.0	1449.0	808.0	31.0	392.0	1023.0	319.0	120.0	34.0	51.0	496.0	867.0	1326.0	855.0	483.0	656.0	145.0	540.0	2174.0	733.0	126.0	713.0	287.0	388.0	1930.0	232.0	131.0	141.0	423.0	222.0	97.0	161.0	286.0	148.0	251.0	945.0	262.0	561.0	613.0	702.0	118.0	370.0	18.0	121.0	20.0	713.0	678.0	485.0	1330.0	1249.0	521.0	2.0	821.0	964.0	412.0	23.0	1191.0	11.0	506.0	208.0	10.0	1131.0	55.0	1614.0	460.0	204.0	799.0	116.0	208.0	12.0	288.0	115.0	863.0	46.0	258.0	93.0	273.0	290.0	371.0	208.0	448.0	123.0	220.0	524.0	333.0	225.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Thermoanaerobacterales;D_4__Family III;D_5__Caldicellulosiruptor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;__;__;__	0.0	0.0	60.0	292.0	0.0	27.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	206.0	0.0	40.0	0.0	89.0	0.0	0.0	50.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	121.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	71.0	0.0	0.0	0.0	0.0	12.0	44.0	17.0	0.0	42.0	0.0	0.0	306.0	39.0	15.0	2.0	38.0	0.0	16.0	0.0	0.0	373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Allobaculum	29.0	13.0	18.0	16.0	17.0	1004.0	869.0	64.0	14.0	55.0	82.0	44.0	10.0	19.0	28.0	25.0	958.0	14.0	153.0	14.0	0.0	821.0	46.0	533.0	16.0	35.0	20.0	15.0	0.0	12.0	24.0	55.0	82.0	7524.0	17.0	8.0	169.0	398.0	689.0	0.0	3394.0	12.0	75.0	113.0	10.0	73.0	39.0	0.0	0.0	21.0	0.0	71.0	18.0	12.0	17.0	27.0	31.0	31834.0	0.0	17497.0	624.0	17167.0	811.0	16339.0	9.0	17.0	11908.0	67.0	14329.0	0.0	1752.0	525.0	22083.0	0.0	8572.0	0.0	0.0	23884.0	0.0	18379.0	125.0	0.0	4358.0	31.0	4411.0	0.0	19.0	36.0	0.0	21.0	1199.0	0.0	2804.0	0.0	214.0	23.0	5212.0	0.0	1227.0	1603.0	14581.0	38.0	44.0
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Candidatus Stoquefichus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Dubosiella	0.0	0.0	0.0	582.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	727.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	0.0	69.0	0.0	0.0	21.0	736.0	0.0	192.0	0.0	0.0	118.0	0.0	183.0	0.0	0.0	0.0	813.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	268.0	21.0	0.0	5.0	0.0	704.0	0.0	31.0	0.0	0.0	0.0	27.0	0.0	103.0	0.0	47.0	0.0	0.0	0.0	68.0	45.0	104.0	41.0	730.0	0.0	288.0
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Erysipelatoclostridium	0.0	11.0	23.0	0.0	13.0	118.0	4.0	0.0	176.0	236.0	420.0	0.0	103.0	0.0	0.0	63.0	47.0	0.0	22.0	185.0	244.0	34.0	5.0	14.0	0.0	383.0	11.0	247.0	132.0	0.0	245.0	162.0	54.0	0.0	0.0	189.0	79.0	0.0	6.0	0.0	0.0	0.0	13.0	0.0	36.0	0.0	5.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	41.0	92.0	0.0	0.0	11.0	44.0	0.0	21.0	0.0	7.0	107.0	0.0	0.0	0.0	0.0	17.0	8.0	12.0	20.0	0.0	36.0	0.0	56.0	7.0	13.0	0.0	0.0	0.0	20.0	4.0	54.0	0.0	8.0	18.0	0.0	0.0	113.0
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Erysipelotrichaceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	15.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	10.0	0.0	83.0	0.0	51.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	5.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Faecalibaculum	56.0	0.0	11.0	340.0	34.0	0.0	16.0	17.0	0.0	20.0	0.0	16.0	0.0	13.0	13.0	0.0	0.0	55.0	0.0	18.0	0.0	4.0	7.0	14.0	7.0	0.0	287.0	0.0	65.0	6.0	0.0	16.0	10.0	354.0	11.0	0.0	106.0	9.0	0.0	35.0	145.0	46.0	102.0	20.0	14.0	298.0	30.0	12.0	99.0	4.0	6.0	180.0	12.0	73.0	14.0	32.0	10.0	267.0	0.0	188.0	0.0	409.0	6.0	1762.0	28.0	9.0	1210.0	17.0	315.0	4.0	383.0	0.0	125.0	6.0	251.0	0.0	10.0	930.0	8.0	1049.0	26.0	0.0	357.0	9.0	67.0	4.0	22.0	7.0	58.0	29.0	47.0	16.0	258.0	7.0	24.0	12.0	56.0	23.0	92.0	111.0	896.0	11.0	157.0
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Faecalitalea	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
